id,tau,theta,omega,tau_est,theta_est,omega_est
157,3.3518028416459424,0.9696953612742435,-0.5329916441308552,3.5521498935821416,0.8525367683386361,-0.48697886699364445
158,2.3620880104786046,0.6096933546968293,-0.5004345266965107,2.546665419920456,0.8087669014273652,-1.1575719119866155
159,5.831387110302947,0.583558525264509,0.7404318187072925,4.840078427372187,0.9435691065637637,1.195246850043852
160,2.273456709460875,0.2426521847677535,-1.0122020669914256,2.5257064471610877,0.3465452205185377,-1.3247434710435904
162,1.251156491190855,-1.4960512933860093,0.9626132183956919,1.5348488880136455,-1.208294959781817,0.8772371882724772
165,1.3128012365180428,0.17989205296684907,0.05596082038080097,0.5791637363729523,0.23538763884352054,0.3645812057868696
166,2.29611393918657,0.427353525687672,0.8886258315068105,1.5258312964249439,0.6318967256498684,1.4043049289399065
167,1.8681945735429795,-1.0937343432768711,-2.159711097821346,1.814751473504056,-1.2080857319884746,-1.773333647971371
168,1.4914136212540148,1.493914527210113,-2.087736957059077,2.151213476022066,1.2864668370913996,-2.1392380376354634
169,1.131233696458513,0.7115986929481852,-0.3665548944555707,0.7812716583279274,1.006801846856923,-0.25598736164482677
170,3.7056851485593203,0.5551707886967159,0.6006123489149972,2.5822907295930615,0.7807105614604699,0.779879702451131
171,3.8346669016636166,-0.845979193740588,-0.587156306858029,3.6790357613360265,-0.9022448820125012,-0.7956858711543564
172,1.044483580773612,-0.010773748261149178,1.6651660085738391,0.9454224049689375,0.03611978816633915,1.3472537043887016
174,1.0982515456414954,-0.5526717594876389,-0.45508912638946364,0.5983148336403834,-1.168634668241309,0.3354518414913022
176,1.9820539162205315,0.6034139985002779,-0.6487286277940079,0.9851178648679363,0.9310303238890094,-1.1684962061584296
177,2.986730989592329,1.1252645519070112,-1.3776559117348992,2.50164390483451,1.327870675370288,-1.8017490447878541
180,1.4256298981540318,-0.27600331606453893,-0.9417519736822128,0.960706777480772,-0.34386327785092463,-1.109854124891443
181,1.797153940495882,0.7185061612805737,2.0116383753203095,1.4901052852487047,0.9271661271560313,1.6071290731355703
183,3.153503447693718,-0.9471513947009674,2.1410436075325125,3.7217822842632615,-0.8710528780984327,1.6129426660477142
184,1.1861126107462459,0.41234512487794034,-0.055345718196529024,0.7043691434313702,1.1638403830830195,-0.5550576821986358
188,2.2504419602105794,-1.1297768953694292,-0.5219933476636893,1.2633663455477537,-1.90125436914948,-0.09653496971704352
190,2.8840217134902884,-3.083575470813375,0.4266536932983345,3.752206981122314,-2.6023714908551603,-0.20618626137355314
195,2.087832969895236,0.12190007922992496,1.3478721743554625,1.9992581473325293,0.15219613723593456,1.8775880560337468
197,4.088844743182737,2.31531031827888,-0.15932646369145764,3.259842974643001,1.8724435190912427,-0.5156166819503762
198,3.5416158367885693,2.4087036365150696,0.01885597217525254,4.129469792122237,2.0729423722218057,-0.02624225734228336
