id,tau,theta,omega,kappa,tau_est,theta_est,omega_est,kappa_est
75,1.7140619534760329,-0.8199517903849483,0.5139065920375288,-0.999205669388175,1.4671351463698663,-1.1196182676424205,0.481601449229017,-0.9133896227152037
76,1.169876799818402,0.35240227868780494,-0.09137797402217984,0.004362989217042923,0.8105214391050986,0.5402794846361972,0.1298328445747033,0.248624670768065
77,1.7728218694402766,0.27082414412871003,-0.554419819265604,0.08881019847467542,2.1313709696735783,0.3105172326823499,-0.31596725579303286,0.36168580386338745
79,5.904580471475186,-0.06325755454599857,0.94311807397753,-0.5939247785136104,8.261265941341815,-0.0617773604938875,1.0649964617745808,-0.3770516687209635
81,1.297362135516057,0.2778890607878566,0.8894710903987288,-0.6549337096512318,0.7556803991722891,0.5743006936514521,0.35038451801368675,-0.8116098531085102
82,1.3590756524296823,-0.7035264349542558,0.2394928876310587,0.04100213618949056,1.0481559900958484,-0.7389221028694154,0.06269636969526597,0.22593420395551386
83,1.9644039495571788,-0.9140211543999612,-0.2910145069472492,-0.4094080151990056,1.853350688984336,-1.0216583569288056,-0.7821313254611442,-0.14668867947775055
84,3.7182126593794154,-0.3890124340541661,-0.8832032149657607,-0.39059135178104043,3.443754402071433,-0.537470476899311,-0.765135314209433,-0.6303387836792427
85,17.080335049782594,-0.2988692419603467,0.025858521927148104,0.7103400947526097,19.000214436563997,-0.25779226494832425,-0.13549675513967657,0.11424583677116965
89,1.485737767988151,-0.04503507912158966,-0.5637772269546986,0.31617661379277706,0.8279664642289134,-0.036266155162611904,-0.874606471749593,0.5971915592107274
90,1.162938730585045,-0.5666375029832125,-0.5162419523112476,-0.15792034147307277,1.9531203738871574,-0.4807635958543213,-0.052110861470125815,0.21840095367465584
94,1.2143615532567913,0.31132214376702905,0.1645744456909597,0.7765391408465803,1.276303065991305,0.28208777151297054,-0.003140776631598181,-0.01681020322930931
96,5.571483139058303,-0.4448134717531502,-0.519062873441726,0.5412473119795322,6.957190759248448,-0.38251755036349705,-0.44072520079976896,0.373941580684945
98,1.0981851197387031,-0.9329602592624724,-0.8322138409130275,-0.08537863148376346,1.5628345805030384,-0.8404534424754635,-0.48040069485491027,-0.3397130791876969
100,1.5733608413475706,0.09657496958971024,-0.5020903903059661,-0.8159532072022557,1.354476987472909,0.16347877217814608,-0.1267167866971956,-0.3522714788627314
