Subject,phase,V1,V2,V3,V4,V5,V6,V0,id,session,meanHighChoice,meanPerf,propBest_HvLv,n_HvLv_trials,propBest_HvLv_eqRounds
267,1,0.09166666666666666,0.24166666666666667,0.14166666666666666,0.23333333333333334,0.058333333333333334,0.225,0.008333333333333333,1543,2,0.7,0.8335711821365207,0.8472222222222222,72,0.8472222222222222
267,2,0.06666666666666667,0.24166666666666667,0.05,0.25,0.08333333333333333,0.30833333333333335,0,1543,2,0.8,0.95008852587918,1,72,1
268,1,0.11666666666666667,0.2,0.11666666666666667,0.2,0.125,0.23333333333333334,0.008333333333333333,1542,2,0.6333333333333333,0.7769744534822757,0.7222222222222222,72,0.7222222222222222
268,2,0.10833333333333334,0.2,0.05,0.25,0.125,0.26666666666666666,0,1542,2,0.7166666666666667,0.8683253106326841,0.8611111111111112,72,0.8611111111111112
269,1,0.1,0.21666666666666667,0.13333333333333333,0.26666666666666666,0.11666666666666667,0.13333333333333333,0.03333333333333333,1541,2,0.6166666666666667,0.7280589987272387,0.6944444444444444,72,0.6944444444444444
269,2,0.09166666666666666,0.2916666666666667,0.1,0.25,0.05,0.18333333333333332,0.03333333333333333,1541,2,0.7250000000000001,0.8653942252330682,0.875,72,0.875
270,1,0.075,0.25,0.058333333333333334,0.24166666666666667,0.10833333333333334,0.26666666666666666,0,1540,2,0.7583333333333333,0.926602229249473,0.9305555555555556,72,0.9305555555555556
270,2,0.06666666666666667,0.275,0.041666666666666664,0.21666666666666667,0.10833333333333334,0.2916666666666667,0,1540,2,0.7833333333333334,0.923284458053274,0.9722222222222222,72,0.9722222222222222
271,1,0.10833333333333334,0.23333333333333334,0.06666666666666667,0.25,0.075,0.26666666666666666,0,1538,2,0.75,0.8990039874404957,0.9166666666666666,72,0.9166666666666666
271,2,0.08333333333333333,0.25,0.041666666666666664,0.25833333333333336,0.08333333333333333,0.2833333333333333,0,1538,2,0.7916666666666666,0.9460759480822329,0.9861111111111112,72,0.9861111111111112
272,1,0.13333333333333333,0.19166666666666668,0.1,0.2,0.10833333333333334,0.25833333333333336,0.008333333333333333,1537,2,0.6500000000000001,0.7978686813913594,0.75,72,0.75
272,2,0.06666666666666667,0.24166666666666667,0.11666666666666667,0.225,0.09166666666666666,0.25833333333333336,0,1537,2,0.7250000000000001,0.8688984606513457,0.875,72,0.875
273,1,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.25833333333333336,0.058333333333333334,0.21666666666666667,0.008333333333333333,1536,2,0.6833333333333333,0.818571548202631,0.8055555555555556,72,0.8055555555555556
273,2,0.125,0.26666666666666666,0.06666666666666667,0.25,0.05,0.24166666666666667,0,1536,2,0.7583333333333333,0.9125809270289481,0.9305555555555556,72,0.9305555555555556
274,1,0.1,0.225,0.075,0.25833333333333336,0.09166666666666666,0.25,0,1533,2,0.7333333333333334,0.8597146472510482,0.8888888888888888,72,0.8888888888888888
274,2,0.1,0.25833333333333336,0.058333333333333334,0.23333333333333334,0.05,0.3,0,1533,2,0.7916666666666667,0.9481327278337968,0.9861111111111112,72,0.9861111111111112
275,1,0.1,0.18333333333333332,0.15833333333333333,0.23333333333333334,0.075,0.24166666666666667,0.008333333333333333,1531,2,0.6583333333333333,0.7827337938620683,0.7638888888888888,72,0.7638888888888888
275,2,0.09166666666666666,0.25833333333333336,0.08333333333333333,0.24166666666666667,0.05,0.275,0,1531,2,0.775,0.9252107703985195,0.9583333333333334,72,0.9583333333333333
276,1,0.13333333333333333,0.25833333333333336,0.08333333333333333,0.23333333333333334,0.025,0.26666666666666666,0,1530,2,0.7583333333333333,0.923896917182302,0.9305555555555556,72,0.9305555555555556
276,2,0.058333333333333334,0.275,0.09166666666666666,0.2833333333333333,0.05,0.24166666666666667,0,1530,2,0.8,0.9695127206261371,1,72,1
277,1,0.15833333333333333,0.25833333333333336,0.13333333333333333,0.11666666666666667,0.19166666666666668,0.11666666666666667,0.025,1528,2,0.4916666666666667,0.6194490654080661,0.4861111111111111,72,0.4861111111111111
277,2,0.15833333333333333,0.25,0.14166666666666666,0.13333333333333333,0.18333333333333332,0.09166666666666666,0.041666666666666664,1528,2,0.475,0.5734118336678193,0.4861111111111111,72,0.4861111111111111
278,1,0.10833333333333334,0.2,0.125,0.20833333333333334,0.10833333333333334,0.25,0,1525,2,0.6583333333333333,0.7903669498996004,0.7638888888888888,72,0.7638888888888888
278,2,0.09166666666666666,0.26666666666666666,0.075,0.24166666666666667,0.058333333333333334,0.26666666666666666,0,1525,2,0.7749999999999999,0.9315960621475818,0.9583333333333334,72,0.9583333333333333
279,1,0.11666666666666667,0.25,0.125,0.2,0.1,0.20833333333333334,0,1526,2,0.6583333333333333,0.7777229024659409,0.7638888888888888,72,0.7638888888888888
279,2,0.075,0.26666666666666666,0.1,0.2833333333333333,0.05,0.225,0,1526,2,0.775,0.9343060708587617,0.9583333333333334,72,0.9583333333333333
280,1,0.125,0.2,0.075,0.25833333333333336,0.13333333333333333,0.20833333333333334,0,1524,2,0.6666666666666667,0.8027767669921765,0.7777777777777778,72,0.7777777777777778
280,2,0.058333333333333334,0.225,0.06666666666666667,0.25,0.14166666666666666,0.25833333333333336,0,1524,2,0.7333333333333334,0.8743959139923866,0.8888888888888888,72,0.8888888888888888
281,1,0.13333333333333333,0.23333333333333334,0.1,0.225,0.058333333333333334,0.25,0,1523,2,0.7083333333333334,0.8624081251420855,0.8472222222222222,72,0.8472222222222222
281,2,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.25833333333333336,0.03333333333333333,0.25,0,1523,2,0.8,0.9663013630674011,1,72,1
282,1,0.125,0.25,0.08333333333333333,0.25,0.06666666666666667,0.21666666666666667,0.008333333333333333,1522,2,0.7166666666666667,0.8753817938769745,0.875,72,0.875
282,2,0.09166666666666666,0.275,0.05,0.2916666666666667,0.075,0.21666666666666667,0,1522,2,0.7833333333333333,0.9296513437569249,0.9722222222222222,72,0.9722222222222222
283,1,0.09166666666666666,0.21666666666666667,0.15833333333333333,0.14166666666666666,0.125,0.25,0.016666666666666666,1521,2,0.6083333333333334,0.745281496081222,0.6944444444444444,72,0.6944444444444444
283,2,0.041666666666666664,0.25,0.14166666666666666,0.225,0.075,0.225,0.041666666666666664,1521,2,0.7,0.8337604152549548,0.8611111111111112,72,0.861111111111111
284,1,0.075,0.2,0.06666666666666667,0.3,0.1,0.25833333333333336,0,1520,2,0.7583333333333333,0.9060974618617443,0.9305555555555556,72,0.9305555555555556
284,2,0.06666666666666667,0.25833333333333336,0.058333333333333334,0.2916666666666667,0.08333333333333333,0.24166666666666667,0,1520,2,0.7916666666666667,0.9465793006529829,0.9861111111111112,72,0.9861111111111112
285,1,0.041666666666666664,0.275,0.11666666666666667,0.24166666666666667,0.08333333333333333,0.24166666666666667,0,1519,2,0.7583333333333334,0.9046070605396674,0.9305555555555556,72,0.9305555555555556
285,2,0.05,0.275,0.1,0.24166666666666667,0.05,0.2833333333333333,0,1519,2,0.8,0.9664865925436905,1,72,1
286,1,0.125,0.25833333333333336,0.075,0.21666666666666667,0.08333333333333333,0.24166666666666667,0,1517,2,0.7166666666666667,0.8300300208393354,0.8611111111111112,72,0.8611111111111112
286,2,0.09166666666666666,0.2833333333333333,0.058333333333333334,0.24166666666666667,0.06666666666666667,0.25833333333333336,0,1517,2,0.7833333333333334,0.9427332620693436,0.9722222222222222,72,0.9722222222222222
287,1,0.10833333333333334,0.25833333333333336,0.05,0.25833333333333336,0.08333333333333333,0.24166666666666667,0,1516,2,0.7583333333333334,0.9077662950700645,0.9305555555555556,72,0.9305555555555556
287,2,0.025,0.23333333333333334,0.11666666666666667,0.25833333333333336,0.075,0.2916666666666667,0,1516,2,0.7833333333333334,0.9314216975142767,0.9722222222222222,72,0.9722222222222222
288,1,0.058333333333333334,0.25,0.075,0.23333333333333334,0.13333333333333333,0.25,0,1515,2,0.7333333333333334,0.8896831499096299,0.8888888888888888,72,0.8888888888888888
288,2,0.05,0.24166666666666667,0.041666666666666664,0.24166666666666667,0.125,0.3,0,1515,2,0.7833333333333333,0.9382586168655886,0.9722222222222222,72,0.9722222222222222
289,1,0.19166666666666668,0.20833333333333334,0.025,0.2,0.125,0.16666666666666666,0.08333333333333333,1514,2,0.575,0.6937177246860206,0.6527777777777778,72,0.6527777777777778
289,2,0.10833333333333334,0.24166666666666667,0.075,0.225,0.075,0.275,0,1514,2,0.7416666666666667,0.9026544891142099,0.9027777777777778,72,0.9027777777777778
290,1,0.14166666666666666,0.15833333333333333,0.175,0.175,0.16666666666666666,0.18333333333333332,0,1485,1,0.5166666666666666,0.6119409681488389,0.5277777777777778,72,0.5277777777777778
290,2,0.19166666666666668,0.13333333333333333,0.175,0.125,0.19166666666666668,0.175,0.008333333333333333,1485,1,0.4333333333333333,0.5188990012934339,0.4027777777777778,72,0.4027777777777778
291,1,0.075,0.225,0.1,0.25833333333333336,0.14166666666666666,0.2,0,1483,1,0.6833333333333333,0.8351539692987011,0.8055555555555556,72,0.8055555555555556
291,2,0.125,0.23333333333333334,0.025,0.26666666666666666,0.14166666666666666,0.20833333333333334,0,1483,1,0.7083333333333334,0.8761142546482996,0.8472222222222222,72,0.8472222222222222
292,1,0.075,0.23333333333333334,0.11666666666666667,0.20833333333333334,0.1,0.26666666666666666,0,1478,1,0.7083333333333333,0.8682297038222095,0.8472222222222222,72,0.8472222222222222
292,2,0.025,0.2,0.10833333333333334,0.2916666666666667,0.08333333333333333,0.2916666666666667,0,1478,1,0.7833333333333334,0.9330429993756342,0.9722222222222222,72,0.9722222222222222
293,1,0.11666666666666667,0.23333333333333334,0.10833333333333334,0.16666666666666666,0.14166666666666666,0.225,0.008333333333333333,1475,1,0.625,0.7523477054719432,0.7083333333333334,72,0.7083333333333334
293,2,0.09166666666666666,0.21666666666666667,0.08333333333333333,0.20833333333333334,0.10833333333333334,0.2916666666666667,0,1475,1,0.7166666666666668,0.8627772943476056,0.8611111111111112,72,0.8611111111111112
294,1,0.19166666666666668,0.175,0.15,0.15833333333333333,0.13333333333333333,0.19166666666666668,0,1471,1,0.525,0.6396670357151831,0.5416666666666666,72,0.5416666666666666
294,2,0.19166666666666668,0.15833333333333333,0.15833333333333333,0.175,0.16666666666666666,0.15,0,1471,1,0.4833333333333333,0.5717414081718909,0.4722222222222222,72,0.4722222222222222
295,1,0.125,0.23333333333333334,0.06666666666666667,0.20833333333333334,0.13333333333333333,0.225,0.008333333333333333,1451,1,0.6666666666666666,0.7892812552986581,0.7916666666666666,72,0.7916666666666666
295,2,0.1,0.25833333333333336,0.058333333333333334,0.225,0.11666666666666667,0.24166666666666667,0,1451,1,0.7250000000000001,0.872665138669419,0.875,72,0.875
296,1,0.125,0.18333333333333332,0.16666666666666666,0.19166666666666668,0.16666666666666666,0.14166666666666666,0.025,1447,1,0.5166666666666666,0.6233589583904832,0.5416666666666666,72,0.5416666666666666
296,2,0.15,0.15833333333333333,0.15833333333333333,0.16666666666666666,0.13333333333333333,0.175,0.058333333333333334,1447,1,0.49999999999999994,0.6042121023775181,0.5277777777777778,72,0.5277777777777778
297,1,0.1,0.24166666666666667,0.11666666666666667,0.2,0.125,0.21666666666666667,0,1446,1,0.6583333333333333,0.7787830090224509,0.7638888888888888,72,0.7638888888888888
297,2,0.13333333333333333,0.21666666666666667,0.15,0.2,0.06666666666666667,0.225,0.008333333333333333,1446,1,0.6416666666666667,0.7697043937559275,0.7361111111111112,72,0.7361111111111112
298,1,0.16666666666666666,0.18333333333333332,0.15,0.20833333333333334,0.13333333333333333,0.13333333333333333,0.025,1444,1,0.525,0.6364731931441108,0.5555555555555556,72,0.5555555555555556
298,2,0.15833333333333333,0.18333333333333332,0.19166666666666668,0.15833333333333333,0.11666666666666667,0.19166666666666668,0,1444,1,0.5333333333333333,0.6181889968235035,0.5555555555555556,72,0.5555555555555556
299,1,0.19166666666666668,0.16666666666666666,0.11666666666666667,0.16666666666666666,0.14166666666666666,0.21666666666666667,0,1443,1,0.55,0.6685068450542853,0.5833333333333334,72,0.5833333333333334
299,2,0.15833333333333333,0.15833333333333333,0.18333333333333332,0.175,0.13333333333333333,0.18333333333333332,0.008333333333333333,1443,1,0.5166666666666666,0.650872243079704,0.5277777777777778,72,0.5277777777777778
300,1,0.058333333333333334,0.25,0.08333333333333333,0.275,0.125,0.20833333333333334,0,1442,1,0.7333333333333334,0.8887058193856352,0.8888888888888888,72,0.8888888888888888
300,2,0.058333333333333334,0.2833333333333333,0.041666666666666664,0.25,0.11666666666666667,0.25,0,1442,1,0.7833333333333333,0.934413040449448,0.9722222222222222,72,0.9722222222222222
301,1,0.09166666666666666,0.175,0.058333333333333334,0.225,0.18333333333333332,0.24166666666666667,0.025,1440,1,0.6416666666666667,0.751355750921376,0.7361111111111112,72,0.7361111111111112
301,2,0.016666666666666666,0.25,0.1,0.25833333333333336,0.125,0.25,0,1440,1,0.7583333333333333,0.9075824723207675,0.9305555555555556,72,0.9305555555555556
302,1,0.041666666666666664,0.275,0.125,0.24166666666666667,0.075,0.24166666666666667,0,1438,1,0.7583333333333334,0.9182742873699719,0.9305555555555556,72,0.9305555555555556
302,2,0.025,0.31666666666666665,0.1,0.26666666666666666,0.075,0.21666666666666667,0,1438,1,0.7999999999999999,0.9726714273613597,1,72,1
303,1,0.125,0.175,0.10833333333333334,0.25,0.10833333333333334,0.23333333333333334,0,1437,1,0.6583333333333333,0.7886855082855309,0.7638888888888888,72,0.7638888888888888
303,2,0.075,0.23333333333333334,0.03333333333333333,0.25833333333333336,0.11666666666666667,0.26666666666666666,0.016666666666666666,1437,1,0.7583333333333333,0.9161139846559235,0.9583333333333334,72,0.9583333333333333
304,1,0.058333333333333334,0.23333333333333334,0.08333333333333333,0.26666666666666666,0.10833333333333334,0.25,0,1435,1,0.75,0.8928279523941273,0.9166666666666666,72,0.9166666666666666
304,2,0.041666666666666664,0.24166666666666667,0.075,0.26666666666666666,0.09166666666666666,0.2833333333333333,0,1435,1,0.7916666666666666,0.9597357746100941,0.9861111111111112,72,0.9861111111111112
305,1,0.125,0.225,0.05,0.25,0.125,0.225,0,1434,1,0.7,0.8515159492238538,0.8333333333333334,72,0.8333333333333333
305,2,0.125,0.24166666666666667,0.05,0.24166666666666667,0.11666666666666667,0.20833333333333334,0.016666666666666666,1434,1,0.6916666666666667,0.8259932918743378,0.8194444444444444,72,0.8194444444444444
306,1,0.09166666666666666,0.21666666666666667,0.09166666666666666,0.21666666666666667,0.10833333333333334,0.26666666666666666,0.008333333333333333,1431,1,0.7,0.83929752130568,0.8333333333333334,72,0.8333333333333334
306,2,0.075,0.23333333333333334,0.1,0.25833333333333336,0.09166666666666666,0.24166666666666667,0,1431,1,0.7333333333333334,0.8899429805248567,0.8888888888888888,72,0.8888888888888888
307,1,0.1,0.24166666666666667,0.06666666666666667,0.24166666666666667,0.11666666666666667,0.225,0.008333333333333333,1428,1,0.7083333333333334,0.8525508365153829,0.8472222222222222,72,0.8472222222222222
307,2,0.06666666666666667,0.2916666666666667,0.06666666666666667,0.225,0.075,0.275,0,1428,1,0.7916666666666667,0.9568750811375599,0.9861111111111112,72,0.9861111111111112
308,1,0.075,0.23333333333333334,0.09166666666666666,0.25833333333333336,0.1,0.24166666666666667,0,1426,1,0.7333333333333334,0.8894504772851929,0.8888888888888888,72,0.8888888888888888
308,2,0.05,0.23333333333333334,0.041666666666666664,0.25833333333333336,0.11666666666666667,0.3,0,1426,1,0.7916666666666667,0.9500481521754722,0.9861111111111112,72,0.9861111111111112
309,1,0.15833333333333333,0.13333333333333333,0.15,0.2,0.15,0.15833333333333333,0.05,1422,1,0.4916666666666667,0.5598937336366004,0.5,72,0.5
309,2,0.2,0.15,0.125,0.21666666666666667,0.08333333333333333,0.18333333333333332,0.041666666666666664,1422,1,0.55,0.6540078500949944,0.5833333333333334,72,0.5833333333333334
310,1,0.125,0.18333333333333332,0.14166666666666666,0.225,0.11666666666666667,0.20833333333333334,0,1421,1,0.6166666666666667,0.7424107301606777,0.6944444444444444,72,0.6944444444444444
310,2,0.08333333333333333,0.25,0.1,0.225,0.11666666666666667,0.225,0,1421,1,0.7,0.8423899888413864,0.8333333333333334,72,0.8333333333333333
311,1,0.041666666666666664,0.21666666666666667,0.125,0.24166666666666667,0.125,0.25,0,1420,1,0.7083333333333334,0.8585013746871689,0.8472222222222222,72,0.8472222222222222
311,2,0.025,0.275,0.06666666666666667,0.25833333333333336,0.11666666666666667,0.25,0.008333333333333333,1420,1,0.7833333333333334,0.9340458541398634,0.9861111111111112,72,0.9861111111111112
312,1,0.125,0.25,0.1,0.20833333333333334,0.09166666666666666,0.20833333333333334,0.016666666666666666,1416,1,0.6666666666666667,0.7955436845006247,0.7777777777777778,72,0.7777777777777778
312,2,0.058333333333333334,0.25,0.125,0.2,0.08333333333333333,0.2833333333333333,0,1416,1,0.7333333333333334,0.8897734627539428,0.8888888888888888,72,0.8888888888888888
313,1,0.11666666666666667,0.26666666666666666,0.09166666666666666,0.20833333333333334,0.08333333333333333,0.23333333333333334,0,1412,1,0.7083333333333333,0.8701124362608554,0.8472222222222222,72,0.8472222222222222
313,2,0.10833333333333334,0.25,0.08333333333333333,0.2,0.058333333333333334,0.2833333333333333,0.016666666666666666,1412,1,0.7333333333333334,0.8776962053510036,0.8888888888888888,72,0.8888888888888888
314,1,0.075,0.275,0.1,0.24166666666666667,0.08333333333333333,0.21666666666666667,0.008333333333333333,1413,1,0.7333333333333334,0.8867340355853607,0.8888888888888888,72,0.8888888888888888
314,2,0.041666666666666664,0.3,0.08333333333333333,0.23333333333333334,0.06666666666666667,0.25,0.025,1413,1,0.7833333333333333,0.9440014729566473,0.9722222222222222,72,0.9722222222222222
315,1,0.24166666666666667,0.15833333333333333,0.18333333333333332,0.18333333333333332,0.09166666666666666,0.125,0.016666666666666666,1414,1,0.4666666666666667,0.5531832300597159,0.4444444444444444,72,0.4444444444444444
315,2,0.14166666666666666,0.2,0.1,0.175,0.16666666666666666,0.18333333333333332,0.03333333333333333,1414,1,0.5583333333333333,0.6895627497928456,0.625,72,0.625
316,1,0.20833333333333334,0.13333333333333333,0.15,0.125,0.18333333333333332,0.19166666666666668,0.008333333333333333,1411,1,0.44999999999999996,0.5414093691932628,0.4166666666666667,72,0.4166666666666667
316,2,0.15833333333333333,0.15833333333333333,0.18333333333333332,0.11666666666666667,0.15833333333333333,0.21666666666666667,0.008333333333333333,1411,1,0.4916666666666667,0.6013958276073674,0.4861111111111111,72,0.4861111111111111
317,1,0.10833333333333334,0.25833333333333336,0.08333333333333333,0.225,0.075,0.25,0,1410,1,0.7333333333333334,0.8749420876002179,0.8888888888888888,72,0.8888888888888888
317,2,0.11666666666666667,0.25833333333333336,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.25833333333333336,0,1410,1,0.7833333333333334,0.9607360593047194,0.9722222222222222,72,0.9722222222222222
318,1,0.09166666666666666,0.25833333333333336,0.08333333333333333,0.25,0.09166666666666666,0.225,0,1407,1,0.7333333333333333,0.8579169849889295,0.8888888888888888,72,0.8888888888888888
318,2,0.10833333333333334,0.2833333333333333,0.03333333333333333,0.25833333333333336,0.058333333333333334,0.25833333333333336,0,1407,1,0.8,0.9446769341383516,1,72,1
319,1,0.13333333333333333,0.24166666666666667,0.10833333333333334,0.2,0.14166666666666666,0.175,0,1404,1,0.6166666666666667,0.74048244495676,0.6944444444444444,72,0.6944444444444444
319,2,0.06666666666666667,0.2833333333333333,0.06666666666666667,0.21666666666666667,0.075,0.275,0.016666666666666666,1404,1,0.775,0.9269701295999833,0.9722222222222222,72,0.9722222222222222
320,1,0.125,0.2,0.16666666666666666,0.21666666666666667,0.125,0.16666666666666666,0,1403,1,0.5833333333333334,0.6761476405395906,0.6388888888888888,72,0.6388888888888888
320,2,0.075,0.25,0.11666666666666667,0.225,0.13333333333333333,0.2,0,1403,1,0.675,0.819134702101612,0.7916666666666666,72,0.7916666666666666
321,1,0.15,0.2,0.08333333333333333,0.20833333333333334,0.125,0.23333333333333334,0,1401,1,0.6416666666666666,0.7803156420536568,0.7361111111111112,72,0.7361111111111112
321,2,0.15833333333333333,0.2,0.06666666666666667,0.25833333333333336,0.06666666666666667,0.25,0,1401,1,0.7083333333333334,0.8508990746901435,0.8472222222222222,72,0.8472222222222222
322,1,0.125,0.21666666666666667,0.19166666666666668,0.175,0.10833333333333334,0.16666666666666666,0.016666666666666666,1400,1,0.5583333333333333,0.6929169304815225,0.5972222222222222,72,0.5972222222222222
322,2,0.175,0.175,0.041666666666666664,0.20833333333333334,0.125,0.15833333333333333,0.11666666666666667,1400,1,0.5416666666666666,0.6530079547430685,0.5694444444444444,72,0.5694444444444444
323,1,0.09166666666666666,0.23333333333333334,0.13333333333333333,0.225,0.05,0.26666666666666666,0,1399,1,0.7250000000000001,0.8705803759568171,0.875,72,0.875
323,2,0.058333333333333334,0.26666666666666666,0.11666666666666667,0.20833333333333334,0.1,0.25,0,1399,1,0.725,0.8883985223390147,0.875,72,0.875
324,1,0.09166666666666666,0.24166666666666667,0.15833333333333333,0.23333333333333334,0.08333333333333333,0.19166666666666668,0,1394,1,0.6666666666666666,0.8149180650251036,0.7777777777777778,72,0.7777777777777778
324,2,0.058333333333333334,0.2,0.125,0.26666666666666666,0.14166666666666666,0.2,0.008333333333333333,1394,1,0.6666666666666667,0.792935475924875,0.7916666666666666,72,0.7916666666666666
325,1,0.08333333333333333,0.26666666666666666,0.1,0.175,0.13333333333333333,0.24166666666666667,0,1395,1,0.6833333333333333,0.8171298014499565,0.8055555555555556,72,0.8055555555555556
325,2,0.06666666666666667,0.2833333333333333,0.025,0.26666666666666666,0.10833333333333334,0.25,0,1395,1,0.8,0.9522445015256684,1,72,1
326,1,0.10833333333333334,0.23333333333333334,0.08333333333333333,0.175,0.125,0.24166666666666667,0.03333333333333333,1392,1,0.65,0.7880076640085885,0.75,72,0.75
326,2,0.05,0.25,0.1,0.25,0.1,0.24166666666666667,0.008333333333333333,1392,1,0.7416666666666667,0.8820337609725081,0.9027777777777778,72,0.9027777777777778
327,1,0.15,0.18333333333333332,0.175,0.19166666666666668,0.15,0.15,0,1393,1,0.525,0.6549428305689452,0.5416666666666666,72,0.5416666666666666
327,2,0.2,0.2,0.175,0.14166666666666666,0.14166666666666666,0.14166666666666666,0,1393,1,0.48333333333333334,0.6023659833242807,0.4722222222222222,72,0.4722222222222222
328,1,0.18333333333333332,0.18333333333333332,0.15833333333333333,0.15833333333333333,0.14166666666666666,0.15,0.025,1389,1,0.4916666666666667,0.5891042220000721,0.4861111111111111,72,0.4861111111111111
328,2,0.18333333333333332,0.14166666666666666,0.125,0.20833333333333334,0.14166666666666666,0.2,0,1389,1,0.55,0.6677990234194481,0.5833333333333334,72,0.5833333333333334
329,1,0.1,0.26666666666666666,0.11666666666666667,0.23333333333333334,0.09166666666666666,0.19166666666666668,0,1390,1,0.6916666666666667,0.8271248853960589,0.8194444444444444,72,0.8194444444444444
329,2,0.05,0.2916666666666667,0.1,0.25833333333333336,0.06666666666666667,0.2,0.03333333333333333,1390,1,0.75,0.8966868635779309,0.9166666666666666,72,0.9166666666666666
330,1,0.16666666666666666,0.19166666666666668,0.08333333333333333,0.275,0.06666666666666667,0.21666666666666667,0,1386,1,0.6833333333333333,0.8389850200878192,0.8055555555555556,72,0.8055555555555556
330,2,0.10833333333333334,0.24166666666666667,0.08333333333333333,0.25833333333333336,0.06666666666666667,0.24166666666666667,0,1386,1,0.7416666666666667,0.8951559503821015,0.9027777777777778,72,0.9027777777777778
331,1,0.125,0.2,0.15,0.19166666666666668,0.125,0.20833333333333334,0,1385,1,0.6000000000000001,0.7329976366227178,0.6666666666666666,72,0.6666666666666666
331,2,0.10833333333333334,0.25833333333333336,0.125,0.21666666666666667,0.016666666666666666,0.275,0,1385,1,0.75,0.9021942684832644,0.9166666666666666,72,0.9166666666666666
332,1,0.09166666666666666,0.15,0.15,0.25,0.16666666666666666,0.19166666666666668,0,1384,1,0.5916666666666667,0.714194771965782,0.6527777777777778,72,0.6527777777777778
332,2,0.14166666666666666,0.19166666666666668,0.08333333333333333,0.23333333333333334,0.13333333333333333,0.21666666666666667,0,1384,1,0.6416666666666667,0.753786129013535,0.7361111111111112,72,0.7361111111111112
333,1,0.11666666666666667,0.175,0.13333333333333333,0.18333333333333332,0.20833333333333334,0.175,0.008333333333333333,1381,1,0.5333333333333332,0.6350068065654655,0.5694444444444444,72,0.5694444444444444
333,2,0.08333333333333333,0.21666666666666667,0.15833333333333333,0.21666666666666667,0.11666666666666667,0.20833333333333334,0,1381,1,0.6416666666666667,0.763305537113977,0.7361111111111112,72,0.736111111111111
334,1,0.08333333333333333,0.23333333333333334,0.10833333333333334,0.21666666666666667,0.125,0.23333333333333334,0,1378,1,0.6833333333333333,0.8019114224838337,0.8055555555555556,72,0.8055555555555556
334,2,0.058333333333333334,0.25833333333333336,0.09166666666666666,0.2833333333333333,0.08333333333333333,0.225,0,1378,1,0.7666666666666667,0.915319348608221,0.9444444444444444,72,0.9444444444444444
335,1,0.16666666666666666,0.16666666666666666,0.14166666666666666,0.18333333333333332,0.125,0.15,0.06666666666666667,1379,1,0.5,0.5974342533870963,0.5138888888888888,72,0.5138888888888888
335,2,0.15833333333333333,0.15833333333333333,0.11666666666666667,0.18333333333333332,0.2,0.18333333333333332,0,1379,1,0.525,0.6288194583055406,0.5416666666666666,72,0.5416666666666666
336,1,0.125,0.175,0.08333333333333333,0.21666666666666667,0.11666666666666667,0.26666666666666666,0.016666666666666666,1377,1,0.6583333333333333,0.788786065173906,0.7638888888888888,72,0.7638888888888888
336,2,0.08333333333333333,0.25833333333333336,0.05,0.225,0.09166666666666666,0.275,0.016666666666666666,1377,1,0.7583333333333334,0.9120501847830298,0.9305555555555556,72,0.9305555555555556
337,1,0.1,0.15,0.15,0.21666666666666667,0.175,0.2,0.008333333333333333,1374,1,0.5666666666666667,0.6678920491973468,0.6111111111111112,72,0.6111111111111112
337,2,0.09166666666666666,0.20833333333333334,0.075,0.21666666666666667,0.18333333333333332,0.225,0,1374,1,0.65,0.7713876521885512,0.75,72,0.75
338,1,0.19166666666666668,0.16666666666666666,0.11666666666666667,0.14166666666666666,0.175,0.20833333333333334,0,1375,1,0.5166666666666667,0.6077886683691589,0.5277777777777778,72,0.5277777777777778
338,2,0.14166666666666666,0.16666666666666666,0.15,0.19166666666666668,0.19166666666666668,0.15,0.008333333333333333,1375,1,0.5083333333333333,0.610450285033959,0.5138888888888888,72,0.5138888888888888
339,1,0.08333333333333333,0.25,0.1,0.225,0.1,0.24166666666666667,0,1369,1,0.7166666666666667,0.8607865807503784,0.8611111111111112,72,0.861111111111111
339,2,0.05,0.225,0.05,0.2833333333333333,0.1,0.2916666666666667,0,1369,1,0.8,0.9530958590363424,1,72,1
340,1,0.175,0.13333333333333333,0.175,0.19166666666666668,0.16666666666666666,0.15833333333333333,0,1370,1,0.48333333333333334,0.590990195080392,0.4722222222222222,72,0.4722222222222222
340,2,0.175,0.175,0.16666666666666666,0.15833333333333333,0.13333333333333333,0.19166666666666668,0,1370,1,0.525,0.6077577620752442,0.5416666666666666,72,0.5416666666666667
341,1,0.06666666666666667,0.23333333333333334,0.15833333333333333,0.20833333333333334,0.1,0.23333333333333334,0,1371,1,0.675,0.8086617224821604,0.7916666666666666,72,0.7916666666666667
341,2,0.016666666666666666,0.25,0.10833333333333334,0.2833333333333333,0.10833333333333334,0.23333333333333334,0,1371,1,0.7666666666666666,0.9195598495918982,0.9444444444444444,72,0.9444444444444444
342,1,0.125,0.20833333333333334,0.09166666666666666,0.19166666666666668,0.15,0.23333333333333334,0,1367,1,0.6333333333333333,0.7588921697828026,0.7222222222222222,72,0.7222222222222222
