id,tau,omega,tau_est,omega_est
70,4.380120361495088,-0.9306455492042005,3.3183410565736344,-1.1813129456589195
71,1.0548437699167292,-1.1229027730878443,0.6448386794349276,-0.9428540054908677
72,1.791520735720047,-1.1427976645063609,1.8813444337754157,-1.017422040304757
73,1.0043350795995851,0.1139661690685898,0.5284607924214438,0.47316374501142244
74,0.726275827824801,-0.010562094859778881,1.0161117827424615,-0.6575860554065854
75,0.7836604767154803,-0.6003135975915939,0.6988988643032272,-0.11737345435577802
76,1.2533475902470368,-0.3341950234025717,1.4626627426395868,-0.7751549214709339
77,0.8342716449693145,-0.3411508484277874,0.6022560917156692,-0.29976135726741127
78,2.0844870312456703,0.4054698476102203,2.2947198469892056,0.3325942141408136
79,0.9786939590740609,-0.7580430591478944,1.2524633791312993,-0.45401689328094114
80,1.546383773811912,-0.48756107222288847,2.1248036300036843,-0.27477874877343844
81,0.8074590268638469,-0.64616096788086,0.7507378245272205,-1.233893255704368
82,1.7266798960795413,-0.8767595838289708,1.7197723089566672,-0.735967469804379
83,0.5684027707581911,0.5803179375361651,0.5208991284545584,0.03793669780738429
84,1.2918901970252175,1.3136536125093699,0.8780987627116811,0.9911710213817101
85,1.362908876791932,-1.4760293222498149,1.3337946348234642,-1.2534564822456196
86,0.2397705853106093,-0.7382410175632685,0.5449255524865894,-0.7504135787883425
87,1.3690316724543057,-0.5163430573884398,1.5557109370443722,-0.3743883809654869
88,1.7411847852846176,1.1977905593812466,1.5732780850474015,0.6918197536050167
89,0.8390407662720226,-0.6501808706671,0.773339704633864,-0.585981222514671
90,0.7453480879199288,-0.5892330456990749,0.6688046639341799,-0.738588017628108
91,0.6011126187986268,-0.5488238646648824,0.471995537955258,-0.190689272348897
92,0.9526544426926781,0.9934501040261239,0.5288748522161688,0.9012534206312137
93,0.5581450751735733,1.1441104989498854,0.6021773565897353,0.594651943969862
94,0.6353435863510216,-0.14415520895272493,0.4122663799554727,0.004970108268144824
95,0.40661479966681646,-0.9482344624120742,0.42587842489843514,-0.6130344516978199
96,0.5435166478022633,1.3943751517217606,0.8453559389679824,1.4265958548864464
97,1.3813189023895363,1.41804493451491,1.2986445106717412,1.0780908374880107
98,0.5939333299514681,1.2909851437434554,0.6049891615037635,0.018768524944405125
99,0.925630003877428,0.9602525448426604,0.8848558917141237,0.09753495842591801
100,0.6684682316031991,-1.1898064194247127,0.519900832189312,-1.0204309309992223
